Log file open, 03/30/23 12:21:23
[2023.03.30-11.29.39:939][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1097' which is static to it. Aborting.
[2023.03.30-11.29.39:939][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1098' which is static to it. Aborting.
[2023.03.30-11.29.39:940][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1099' which is static to it. Aborting.
[2023.03.30-11.29.39:940][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1100' which is static to it. Aborting.
[2023.03.30-11.29.39:940][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1101' which is static to it. Aborting.
[2023.03.30-11.29.39:940][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1102' which is static to it. Aborting.
[2023.03.30-11.29.39:940][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1103' which is static to it. Aborting.
[2023.03.30-11.29.39:941][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1104' which is static to it. Aborting.
[2023.03.30-11.29.39:941][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1105' which is static to it. Aborting.
[2023.03.30-11.29.39:941][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1106' which is static to it. Aborting.
[2023.03.30-11.29.39:941][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1107' which is static to it. Aborting.
[2023.03.30-11.29.39:941][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1108' which is static to it. Aborting.
[2023.03.30-11.29.39:942][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1109' which is static to it. Aborting.
[2023.03.30-11.29.39:942][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1110' which is static to it. Aborting.
[2023.03.30-11.29.39:942][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1111' which is static to it. Aborting.
[2023.03.30-11.29.39:942][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1112' which is static to it. Aborting.
[2023.03.30-11.29.39:943][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1113' which is static to it. Aborting.
[2023.03.30-11.29.39:943][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1114' which is static to it. Aborting.
[2023.03.30-11.29.39:943][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1115' which is static to it. Aborting.
[2023.03.30-11.29.39:943][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1116' which is static to it. Aborting.
[2023.03.30-11.29.39:943][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1117' which is static to it. Aborting.
[2023.03.30-11.29.39:944][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1118' which is static to it. Aborting.
[2023.03.30-11.29.39:944][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1119' which is static to it. Aborting.
[2023.03.30-11.29.39:944][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1120' which is static to it. Aborting.
[2023.03.30-11.29.39:944][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1121' which is static to it. Aborting.
[2023.03.30-11.29.39:944][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1122' which is static to it. Aborting.
[2023.03.30-11.29.39:945][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1123' which is static to it. Aborting.
[2023.03.30-11.29.39:945][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1124' which is static to it. Aborting.
[2023.03.30-11.29.39:945][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1125' which is static to it. Aborting.
[2023.03.30-11.29.39:945][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1126' which is static to it. Aborting.
[2023.03.30-11.29.39:945][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1127' which is static to it. Aborting.
[2023.03.30-11.29.39:946][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1128' which is static to it. Aborting.
[2023.03.30-11.29.39:946][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1129' which is static to it. Aborting.
[2023.03.30-11.29.39:946][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1130' which is static to it. Aborting.
[2023.03.30-11.29.39:946][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1131' which is static to it. Aborting.
[2023.03.30-11.29.39:946][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1132' which is static to it. Aborting.
[2023.03.30-11.29.39:947][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1133' which is static to it. Aborting.
[2023.03.30-11.29.39:947][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1134' which is static to it. Aborting.
[2023.03.30-11.29.39:947][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1135' which is static to it. Aborting.
[2023.03.30-11.29.39:947][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1136' which is static to it. Aborting.
[2023.03.30-11.29.39:947][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1137' which is static to it. Aborting.
[2023.03.30-11.29.39:948][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1138' which is static to it. Aborting.
[2023.03.30-11.29.39:948][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1139' which is static to it. Aborting.
[2023.03.30-11.29.39:948][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1140' which is static to it. Aborting.
[2023.03.30-11.29.39:948][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1141' which is static to it. Aborting.
[2023.03.30-11.29.39:948][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1142' which is static to it. Aborting.
[2023.03.30-11.29.39:949][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1143' which is static to it. Aborting.
[2023.03.30-11.29.39:949][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1144' which is static to it. Aborting.
[2023.03.30-11.29.39:949][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1145' which is static to it. Aborting.
[2023.03.30-11.29.39:949][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1146' which is static to it. Aborting.
[2023.03.30-11.29.39:950][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1147' which is static to it. Aborting.
[2023.03.30-11.29.39:950][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1148' which is static to it. Aborting.
[2023.03.30-11.29.39:950][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1149' which is static to it. Aborting.
[2023.03.30-11.29.39:950][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1150' which is static to it. Aborting.
[2023.03.30-11.29.39:950][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1151' which is static to it. Aborting.
[2023.03.30-11.29.39:951][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1152' which is static to it. Aborting.
[2023.03.30-11.29.39:951][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1153' which is static to it. Aborting.
[2023.03.30-11.29.39:951][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1154' which is static to it. Aborting.
[2023.03.30-11.29.39:951][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1155' which is static to it. Aborting.
[2023.03.30-11.29.39:951][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1156' which is static to it. Aborting.
[2023.03.30-11.29.39:952][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1157' which is static to it. Aborting.
[2023.03.30-11.29.39:952][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1158' which is static to it. Aborting.
[2023.03.30-11.29.39:952][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1159' which is static to it. Aborting.
[2023.03.30-11.29.39:952][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1160' which is static to it. Aborting.
[2023.03.30-11.29.39:952][900]PIE: Warning: AttachTo: '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.DefaultSceneRoot' is not static  (in blueprint "FbxScene_casas"), cannot attach '/Temp/Untitled_2.Untitled:PersistentLevel.FbxScene_casas_C_0.node_1161' which is static to it. Aborting.
